date,agent,money,health,happiness,emotion,current_goal,harvested_weight,total_harvested_weight,lands_count,loans_active,days_in_crisis,social_capital,food_security,task_log
22/01/2024,E4_E4T06PeasantFamily1,3019357,1.00,1.00,neutral,leisure_activities,0.00,2648.00,12,0,0,0.92,1.00,"Cosecha forzada completada: 662 de maiz;Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 662 de maiz por $728200;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
22/01/2024,E4_E4T06PeasantFamily4,464537,1.00,1.00,neutral,leisure_activities,0.00,0.00,12,0,0,0.92,0.51,"Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar;Cultivo listo para cosechar;Cultivo listo para cosechar"
22/01/2024,E4_E4T06PeasantFamily3,1847157,1.00,1.00,neutral,leisure_activities,0.00,1324.00,12,0,0,0.92,0.81,"Cosecha completada: 662 de maiz, tierra en barbecho;Cosecha completada: 662 de maiz, tierra en barbecho;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 1324 de maiz por $1456400;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
22/01/2024,E4_E4T06PeasantFamily2,2609420,1.00,1.00,neutral,leisure_activities,0.00,1986.00,12,0,0,0.92,1.00,"Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 662 de maiz por $728200;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar"
22/01/2024,E4_E4T06PeasantFamily5,1690868,1.00,1.00,neutral,leisure_activities,0.00,1324.00,12,0,0,0.92,1.00,"Cultivo listo para cosechar;Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 662 de maiz por $728200;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
29/01/2024,E4_E4T06PeasantFamily1,4207857,1.00,1.00,neutral,leisure_activities,0.00,3863.00,12,0,0,1.00,0.98,"Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
29/01/2024,E4_E4T06PeasantFamily3,4988157,1.00,1.00,neutral,leisure_activities,0.00,4258.00,12,0,0,1.00,1.00,"He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cosecha forzada completada: 662 de maiz;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 662 de maiz por $728200;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
29/01/2024,E4_E4T06PeasantFamily4,4749737,0.99,1.00,neutral,leisure_activities,0.00,3972.00,12,0,0,1.00,0.98,"Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
29/01/2024,E4_E4T06PeasantFamily2,6612820,1.00,1.00,neutral,leisure_activities,0.00,6424.00,12,0,0,1.00,1.00,"Cosecha forzada completada: 662 de maiz;Cultivo listo para cosechar;Cosecha completada: 662 de land, tierra en barbecho;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Vendí 1324 de land por $926800;He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
29/01/2024,E4_E4T06PeasantFamily5,5249568,1.00,1.00,neutral,leisure_activities,0.00,5117.00,12,0,0,1.00,0.98,"He vendido la cosecha en el mercado. Con este dinero podremos cubrir las necesidades de la familia y reinvertir en la finca.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
05/02/2024,E4_E4T06PeasantFamily2,7154620,1.00,1.00,neutral,leisure_activities,0.00,7086.00,12,0,0,1.00,0.92,"He asistido a los servicios religiosos del domingo. La fe y la comunidad nos dan fuerzas para seguir adelante.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
05/02/2024,E4_E4T06PeasantFamily4,7035037,0.99,1.00,neutral,leisure_activities,382.00,6601.00,12,0,0,1.00,0.96,"He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cosecha completada: 382 de land, tierra en barbecho;Cultivo listo para cosechar"
05/02/2024,E4_E4T06PeasantFamily5,7359068,1.00,1.00,neutral,leisure_activities,0.00,7202.00,12,0,0,1.00,0.96,"He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal.;Cultivo listo para cosechar;Cultivo listo para cosechar;Realicé mis actividades vitales del día. Me alimenté y descansé lo necesario.;Consulté la lista de precios actualizada del mercado.;He pasado el resto del día compartiendo con mi familia, fortaleciendo nuestros lazos.;He pasado tiempo con amigos y vecinos de la comunidad.;He dedicado parte de mi tiempo y recursos a actividades de ocio personal."
